DataStructure,Operation,Iteration,Block,Time
LinkedList,Enqueue,3,88,0.582311591
LinkedList,Enqueue,4,88,0.587065614
LinkedList,Enqueue,5,88,0.577191617
LinkedList,Enqueue,6,88,0.575882174
LinkedList,Enqueue,7,88,0.561451054
LinkedList,Enqueue,8,88,0.591027399
LinkedList,Enqueue,9,88,0.565615459
LinkedList,Enqueue,10,88,0.572230129
LinkedList,Enqueue,1,89,0.603207451
LinkedList,Enqueue,2,89,0.596741633
LinkedList,Enqueue,3,89,0.598755231
LinkedList,Enqueue,4,89,0.589870558
LinkedList,Enqueue,5,89,0.571864264
LinkedList,Enqueue,6,89,0.604266897
LinkedList,Enqueue,7,89,0.580040742
LinkedList,Enqueue,8,89,0.580862356
LinkedList,Enqueue,9,89,0.592489945
LinkedList,Enqueue,10,89,0.607387342
LinkedList,Enqueue,1,90,0.605765166
LinkedList,Enqueue,2,90,0.585250476
LinkedList,Enqueue,3,90,0.602708213
LinkedList,Enqueue,4,90,0.575270076
LinkedList,Enqueue,5,90,0.602999966
LinkedList,Enqueue,6,90,0.5887673
LinkedList,Enqueue,7,90,0.583645614
LinkedList,Enqueue,8,90,0.601426966
LinkedList,Enqueue,9,90,0.583081772
LinkedList,Enqueue,10,90,0.581841054
LinkedList,Enqueue,1,91,0.593832746
LinkedList,Enqueue,2,91,0.603112945
LinkedList,Enqueue,3,91,0.597885418
LinkedList,Enqueue,4,91,0.596506094
LinkedList,Enqueue,5,91,0.597461732
LinkedList,Enqueue,6,91,0.613591484
LinkedList,Enqueue,7,91,0.569854502
LinkedList,Enqueue,8,91,0.598112888
LinkedList,Enqueue,9,91,0.620337432
LinkedList,Enqueue,10,91,0.593522617
LinkedList,Enqueue,1,92,0.610877923
LinkedList,Enqueue,2,92,0.625116258
LinkedList,Enqueue,3,92,0.61973853
LinkedList,Enqueue,4,92,0.622920255
LinkedList,Enqueue,5,92,0.637176262
LinkedList,Enqueue,6,92,0.610499938
LinkedList,Enqueue,7,92,0.583043116
LinkedList,Enqueue,8,92,0.614196148
LinkedList,Enqueue,9,92,0.619829755
LinkedList,Enqueue,10,92,0.616055844
LinkedList,Enqueue,1,93,0.645848111
LinkedList,Enqueue,2,93,0.602298762
LinkedList,Enqueue,3,93,0.611014951
LinkedList,Enqueue,4,93,0.638548905
LinkedList,Enqueue,5,93,0.614945645
LinkedList,Enqueue,6,93,0.616259214
LinkedList,Enqueue,7,93,0.570365856
LinkedList,Enqueue,8,93,0.610844984
LinkedList,Enqueue,9,93,0.606996563
LinkedList,Enqueue,10,93,0.626837526
LinkedList,Enqueue,1,94,0.641111047
LinkedList,Enqueue,2,94,0.638557471
LinkedList,Enqueue,3,94,0.639896654
LinkedList,Enqueue,4,94,0.630987751
LinkedList,Enqueue,5,94,0.608711976
LinkedList,Enqueue,6,94,0.627063892
LinkedList,Enqueue,7,94,0.612463494
LinkedList,Enqueue,8,94,0.6415311
LinkedList,Enqueue,9,94,0.647417946
LinkedList,Enqueue,10,94,0.630088843
LinkedList,Enqueue,1,95,0.620259145
LinkedList,Enqueue,2,95,0.643771437
LinkedList,Enqueue,3,95,0.634589715
LinkedList,Enqueue,4,95,0.632946551
LinkedList,Enqueue,5,95,0.639758753
LinkedList,Enqueue,6,95,0.647522932
LinkedList,Enqueue,7,95,0.610155822
LinkedList,Enqueue,8,95,0.651737968
LinkedList,Enqueue,9,95,0.63566285
LinkedList,Enqueue,10,95,0.621496595
LinkedList,Enqueue,1,96,0.628798837
LinkedList,Enqueue,2,96,0.64055049
LinkedList,Enqueue,3,96,0.637085228
LinkedList,Enqueue,4,96,0.636034485
LinkedList,Enqueue,5,96,0.623646444
LinkedList,Enqueue,6,96,0.638926738
LinkedList,Enqueue,7,96,0.614654705
LinkedList,Enqueue,8,96,0.646609585
LinkedList,Enqueue,9,96,0.659314445
LinkedList,Enqueue,10,96,0.632079658
LinkedList,Enqueue,1,97,0.639241723
LinkedList,Enqueue,2,97,0.659326615
LinkedList,Enqueue,3,97,0.663639672
LinkedList,Enqueue,4,97,0.644413988
LinkedList,Enqueue,5,97,0.653775025
LinkedList,Enqueue,6,97,0.630443722
LinkedList,Enqueue,7,97,0.634522098
LinkedList,Enqueue,8,97,0.626360334
LinkedList,Enqueue,9,97,0.647296565
LinkedList,Enqueue,10,97,0.65490828
LinkedList,Enqueue,1,98,0.682393125
LinkedList,Enqueue,2,98,0.642499904
LinkedList,Enqueue,3,98,0.644661934
LinkedList,Enqueue,4,98,0.660111912
LinkedList,Enqueue,5,98,0.657791115
LinkedList,Enqueue,6,98,0.639403691
LinkedList,Enqueue,7,98,0.629913826
LinkedList,Enqueue,8,98,0.647192362
LinkedList,Enqueue,9,98,0.633317273
LinkedList,Enqueue,10,98,0.644762352
LinkedList,Enqueue,1,99,0.65583206
LinkedList,Enqueue,2,99,0.654801369
LinkedList,Enqueue,3,99,0.654384406
LinkedList,Enqueue,4,99,0.665391691
LinkedList,Enqueue,5,99,0.67927941
LinkedList,Enqueue,6,99,0.654439559
LinkedList,Enqueue,7,99,0.620730216
LinkedList,Enqueue,8,99,0.66556986
LinkedList,Enqueue,9,99,0.648026717
LinkedList,Enqueue,10,99,0.653166084
LinkedList,Enqueue,1,100,0.674925151
LinkedList,Enqueue,2,100,0.685983349
LinkedList,Enqueue,3,100,0.665818016
LinkedList,Enqueue,4,100,0.658407093
LinkedList,Enqueue,5,100,0.653730876
LinkedList,Enqueue,6,100,0.685870455
LinkedList,Enqueue,7,100,0.650135119
LinkedList,Enqueue,8,100,0.636658729
LinkedList,Enqueue,9,100,0.691657409
LinkedList,Enqueue,10,100,0.652188855
Tree,Enqueue,1,1,0.012510638
Tree,Enqueue,2,1,0.012041635
Tree,Enqueue,3,1,0.011573156
Tree,Enqueue,4,1,0.011412661
Tree,Enqueue,5,1,0.012913265
Tree,Enqueue,6,1,0.012038687
Tree,Enqueue,7,1,0.011959988
Tree,Enqueue,8,1,0.011809771
Tree,Enqueue,9,1,0.011922263
Tree,Enqueue,10,1,0.011458831
Tree,Enqueue,1,2,0.004410892
Tree,Enqueue,2,2,0.003461787
Tree,Enqueue,3,2,0.003321
Tree,Enqueue,4,2,0.003178338
Tree,Enqueue,5,2,0.00332491
Tree,Enqueue,6,2,0.003170631
Tree,Enqueue,7,2,0.003237773
Tree,Enqueue,8,2,0.003271282
Tree,Enqueue,9,2,0.003273433
Tree,Enqueue,10,2,0.003144736
Tree,Enqueue,1,3,0.003393174
Tree,Enqueue,2,3,0.002773085
Tree,Enqueue,3,3,0.002750652
Tree,Enqueue,4,3,0.002689694
Tree,Enqueue,5,3,0.0027361
Tree,Enqueue,6,3,0.00294323
Tree,Enqueue,7,3,0.002691522
Tree,Enqueue,8,3,0.002791831
Tree,Enqueue,9,3,0.002775989
Tree,Enqueue,10,3,0.002755699
Tree,Enqueue,1,4,0.002065166
Tree,Enqueue,2,4,0.002196297
Tree,Enqueue,3,4,0.00228211
Tree,Enqueue,4,4,0.002244369
Tree,Enqueue,5,4,0.002259418
Tree,Enqueue,6,4,0.002248692
Tree,Enqueue,7,4,0.002238917
Tree,Enqueue,8,4,0.00212067
Tree,Enqueue,9,4,0.002264832
Tree,Enqueue,10,4,0.002240203
Tree,Enqueue,1,5,0.002106565
Tree,Enqueue,2,5,0.002425869
Tree,Enqueue,3,5,0.002212148
Tree,Enqueue,4,5,0.002340196
Tree,Enqueue,5,5,0.002563659
Tree,Enqueue,6,5,0.00257339
Tree,Enqueue,7,5,0.0023389
Tree,Enqueue,8,5,0.002054552
Tree,Enqueue,9,5,0.002564138
Tree,Enqueue,10,5,0.002488649
Tree,Enqueue,1,6,0.00363042
Tree,Enqueue,2,6,0.002312417
Tree,Enqueue,3,6,0.00235267
Tree,Enqueue,4,6,0.002263681
Tree,Enqueue,5,6,0.00228397
Tree,Enqueue,6,6,0.00288233
Tree,Enqueue,7,6,0.002278431
Tree,Enqueue,8,6,0.002308143
Tree,Enqueue,9,6,0.002536206
Tree,Enqueue,10,6,0.002514324
Tree,Enqueue,1,7,0.003246771
Tree,Enqueue,2,7,0.001973457
Tree,Enqueue,3,7,0.002046523
Tree,Enqueue,4,7,0.001976937
Tree,Enqueue,5,7,0.002005658
Tree,Enqueue,6,7,0.002275332
Tree,Enqueue,7,7,0.001990294
Tree,Enqueue,8,7,0.002017534
Tree,Enqueue,9,7,0.001721467
Tree,Enqueue,10,7,0.0020528
Tree,Enqueue,1,8,0.002255894
Tree,Enqueue,2,8,0.001720336
Tree,Enqueue,3,8,0.00170823
Tree,Enqueue,4,8,0.001580797
Tree,Enqueue,5,8,0.001617444
Tree,Enqueue,6,8,0.001616225
Tree,Enqueue,7,8,0.001606719
Tree,Enqueue,8,8,0.001674279
Tree,Enqueue,9,8,0.00161984
Tree,Enqueue,10,8,0.001425326
Tree,Enqueue,1,9,0.001672481
Tree,Enqueue,2,9,0.001542313
Tree,Enqueue,3,9,0.001620695
Tree,Enqueue,4,9,0.001603901
Tree,Enqueue,5,9,0.001666966
Tree,Enqueue,6,9,0.00179946
Tree,Enqueue,7,9,0.001487086
Tree,Enqueue,8,9,0.001305825
Tree,Enqueue,9,9,0.001520524
Tree,Enqueue,10,9,0.001543891
Tree,Enqueue,1,10,0.001498377
Tree,Enqueue,2,10,0.001714785
Tree,Enqueue,3,10,0.001786401
Tree,Enqueue,4,10,0.00181403
Tree,Enqueue,5,10,0.001778306
Tree,Enqueue,6,10,0.001710375
Tree,Enqueue,7,10,0.001699597
Tree,Enqueue,8,10,0.00120583
Tree,Enqueue,9,10,0.001712283
Tree,Enqueue,10,10,0.001648111
Tree,Enqueue,1,11,0.001908983
Tree,Enqueue,2,11,0.002044658
Tree,Enqueue,3,11,0.002151173
Tree,Enqueue,4,11,0.002208566
Tree,Enqueue,5,11,0.001935327
Tree,Enqueue,6,11,0.002061894
Tree,Enqueue,7,11,0.002079174
Tree,Enqueue,8,11,0.001954867
Tree,Enqueue,9,11,0.002082572
Tree,Enqueue,10,11,0.002033278
Tree,Enqueue,1,12,0.00155524
Tree,Enqueue,2,12,0.001667874
Tree,Enqueue,3,12,0.001805348
Tree,Enqueue,4,12,0.001724966
Tree,Enqueue,5,12,0.00159083
Tree,Enqueue,6,12,0.00166037
Tree,Enqueue,7,12,0.001763586
Tree,Enqueue,8,12,0.001666532
Tree,Enqueue,9,12,0.001630797
Tree,Enqueue,10,12,0.00157182
Tree,Enqueue,1,13,0.001706835
Tree,Enqueue,2,13,0.001559459
Tree,Enqueue,3,13,0.001670706
Tree,Enqueue,4,13,0.001706789
Tree,Enqueue,5,13,0.001719292
Tree,Enqueue,6,13,0.00163738
Tree,Enqueue,7,13,0.00169452
Tree,Enqueue,8,13,0.001553877
Tree,Enqueue,9,13,0.001668314
Tree,Enqueue,10,13,0.001557078
Tree,Enqueue,1,14,0.001528965
Tree,Enqueue,2,14,0.001600378
Tree,Enqueue,3,14,0.001837915
Tree,Enqueue,4,14,0.001929669
Tree,Enqueue,5,14,0.001653376
Tree,Enqueue,6,14,0.001750506
Tree,Enqueue,7,14,0.00177323
Tree,Enqueue,8,14,0.001641173
Tree,Enqueue,9,14,0.001692089
Tree,Enqueue,10,14,0.001552252
Tree,Enqueue,1,15,0.001456352
Tree,Enqueue,2,15,0.001782064
Tree,Enqueue,3,15,0.001703455
Tree,Enqueue,4,15,0.001719004
Tree,Enqueue,5,15,0.001618353
Tree,Enqueue,6,15,0.001644829
Tree,Enqueue,7,15,0.001678155
Tree,Enqueue,8,15,0.00159613
Tree,Enqueue,9,15,0.001654759
Tree,Enqueue,10,15,0.001709913
Tree,Enqueue,1,16,0.001945934
Tree,Enqueue,2,16,0.00187431
Tree,Enqueue,3,16,0.002017424
Tree,Enqueue,4,16,0.002046456
Tree,Enqueue,5,16,0.001930713
Tree,Enqueue,6,16,0.001995928
Tree,Enqueue,7,16,0.002060437
Tree,Enqueue,8,16,0.001984364
Tree,Enqueue,9,16,0.002029867
Tree,Enqueue,10,16,0.001924781
Tree,Enqueue,1,17,0.001587072
Tree,Enqueue,2,17,0.001589714
Tree,Enqueue,3,17,0.001648851
Tree,Enqueue,4,17,0.001694719
Tree,Enqueue,5,17,0.001593268
Tree,Enqueue,6,17,0.00156297
Tree,Enqueue,7,17,0.001649916
Tree,Enqueue,8,17,0.001605295
Tree,Enqueue,9,17,0.001637059
Tree,Enqueue,10,17,0.001538366
Tree,Enqueue,1,18,0.001499246
Tree,Enqueue,2,18,0.001554665
Tree,Enqueue,3,18,0.001692853
Tree,Enqueue,4,18,0.001738462
Tree,Enqueue,5,18,0.001596664
Tree,Enqueue,6,18,0.001628982
Tree,Enqueue,7,18,0.001646876
Tree,Enqueue,8,18,0.001591382
Tree,Enqueue,9,18,0.001623246
Tree,Enqueue,10,18,0.001491202
Tree,Enqueue,1,19,0.001582517
Tree,Enqueue,2,19,0.001560677
Tree,Enqueue,3,19,0.001690563
Tree,Enqueue,4,19,0.001662545
Tree,Enqueue,5,19,0.001555177
Tree,Enqueue,6,19,0.001625025
Tree,Enqueue,7,19,0.001583602
Tree,Enqueue,8,19,0.001719631
Tree,Enqueue,9,19,0.001578173
Tree,Enqueue,10,19,0.00151663
Tree,Enqueue,1,20,0.001678931
Tree,Enqueue,2,20,0.001542702
Tree,Enqueue,3,20,0.00160041
Tree,Enqueue,4,20,0.001747961
Tree,Enqueue,5,20,0.001639152
Tree,Enqueue,6,20,0.001570841
Tree,Enqueue,7,20,0.001638775
Tree,Enqueue,8,20,0.001622128
Tree,Enqueue,9,20,0.001648809
Tree,Enqueue,10,20,0.001503284
Tree,Enqueue,1,21,0.001550357
Tree,Enqueue,2,21,0.001631841
Tree,Enqueue,3,21,0.001649994
Tree,Enqueue,4,21,0.001778463
Tree,Enqueue,5,21,0.001645378
Tree,Enqueue,6,21,0.001816325
Tree,Enqueue,7,21,0.001637561
Tree,Enqueue,8,21,0.00163512
Tree,Enqueue,9,21,0.001779355
Tree,Enqueue,10,21,0.001617792
Tree,Enqueue,1,22,0.001426039
Tree,Enqueue,2,22,0.001687103
Tree,Enqueue,3,22,0.001794254
Tree,Enqueue,4,22,0.001763517
Tree,Enqueue,5,22,0.001597829
Tree,Enqueue,6,22,0.001713415
Tree,Enqueue,7,22,0.001708061
Tree,Enqueue,8,22,0.001615767
Tree,Enqueue,9,22,0.001613054
Tree,Enqueue,10,22,0.00160822
Tree,Enqueue,1,23,0.001671378
Tree,Enqueue,2,23,0.00196378
Tree,Enqueue,3,23,0.00198445
Tree,Enqueue,4,23,0.001847715
Tree,Enqueue,5,23,0.001993214
Tree,Enqueue,6,23,0.00207283
Tree,Enqueue,7,23,0.001962343
Tree,Enqueue,8,23,0.002155489
Tree,Enqueue,9,23,0.002090403
Tree,Enqueue,10,23,0.002012102
Tree,Enqueue,1,24,0.000948408
Tree,Enqueue,2,24,0.001580077
Tree,Enqueue,3,24,0.00110799
Tree,Enqueue,4,24,0.000920532
Tree,Enqueue,5,24,0.001318786
Tree,Enqueue,6,24,0.001041372
Tree,Enqueue,7,24,0.001007036
Tree,Enqueue,8,24,0.001653489
Tree,Enqueue,9,24,0.001098228
Tree,Enqueue,10,24,0.001586584
Tree,Enqueue,1,25,0.00095458
Tree,Enqueue,2,25,0.000975715
Tree,Enqueue,3,25,0.001015723
Tree,Enqueue,4,25,0.000997947
Tree,Enqueue,5,25,0.001012062
Tree,Enqueue,6,25,0.001021961
Tree,Enqueue,7,25,0.000977117
Tree,Enqueue,8,25,0.001578694
Tree,Enqueue,9,25,0.001016136
Tree,Enqueue,10,25,0.001077554
Tree,Enqueue,1,26,0.000902236
Tree,Enqueue,2,26,0.000940031
Tree,Enqueue,3,26,0.0009832
Tree,Enqueue,4,26,0.00093056
Tree,Enqueue,5,26,0.001026533
Tree,Enqueue,6,26,0.000997795
Tree,Enqueue,7,26,0.00093162
Tree,Enqueue,8,26,0.001564658
Tree,Enqueue,9,26,0.000932039
Tree,Enqueue,10,26,0.000880838
Tree,Enqueue,1,27,0.000899402
Tree,Enqueue,2,27,0.001377093
Tree,Enqueue,3,27,0.000940563
Tree,Enqueue,4,27,0.000893842
Tree,Enqueue,5,27,0.001024361
Tree,Enqueue,6,27,0.001335117
Tree,Enqueue,7,27,0.000885161
Tree,Enqueue,8,27,0.001969925
Tree,Enqueue,9,27,0.000930019
Tree,Enqueue,10,27,0.00129116
Tree,Enqueue,1,28,0.001255215
Tree,Enqueue,2,28,0.000897255
Tree,Enqueue,3,28,0.001411225
Tree,Enqueue,4,28,0.001281899
Tree,Enqueue,5,28,0.001362056
Tree,Enqueue,6,28,0.000954947
Tree,Enqueue,7,28,0.001268463
Tree,Enqueue,8,28,0.001538706
Tree,Enqueue,9,28,0.001338392
Tree,Enqueue,10,28,0.000850047
Tree,Enqueue,1,29,0.000907763
Tree,Enqueue,2,29,0.000926127
Tree,Enqueue,3,29,0.00097888
Tree,Enqueue,4,29,0.000920728
Tree,Enqueue,5,29,0.001019362
Tree,Enqueue,6,29,0.000987814
Tree,Enqueue,7,29,0.000881161
Tree,Enqueue,8,29,0.001156939
Tree,Enqueue,9,29,0.00093677
Tree,Enqueue,10,29,0.000884121
Tree,Enqueue,1,30,0.000997587
Tree,Enqueue,2,30,0.000890707
Tree,Enqueue,3,30,0.000953904
Tree,Enqueue,4,30,0.000890362
Tree,Enqueue,5,30,0.000985189
Tree,Enqueue,6,30,0.00101318
Tree,Enqueue,7,30,0.000861861
Tree,Enqueue,8,30,0.000946781
Tree,Enqueue,9,30,0.00091134
Tree,Enqueue,10,30,0.000856352
Tree,Enqueue,1,31,0.000899057
Tree,Enqueue,2,31,0.000977117
Tree,Enqueue,3,31,0.000984827
Tree,Enqueue,4,31,0.001024574
Tree,Enqueue,5,31,0.001006821
Tree,Enqueue,6,31,0.00101739
Tree,Enqueue,7,31,0.000891502
Tree,Enqueue,8,31,0.000992625
Tree,Enqueue,9,31,0.001013264
Tree,Enqueue,10,31,0.000960162
Tree,Enqueue,1,32,0.000900075
Tree,Enqueue,2,32,0.000977576
Tree,Enqueue,3,32,0.00105534
Tree,Enqueue,4,32,0.00091316
Tree,Enqueue,5,32,0.001002931
Tree,Enqueue,6,32,0.001477441
Tree,Enqueue,7,32,0.001001969
Tree,Enqueue,8,32,0.001322028
Tree,Enqueue,9,32,0.000941973
Tree,Enqueue,10,32,0.000886525
Tree,Enqueue,1,33,0.001278551
Tree,Enqueue,2,33,0.001377136
Tree,Enqueue,3,33,0.001372785
Tree,Enqueue,4,33,0.001287792
Tree,Enqueue,5,33,0.001379622
Tree,Enqueue,6,33,0.000957284
Tree,Enqueue,7,33,0.001231473
Tree,Enqueue,8,33,0.000956157
Tree,Enqueue,9,33,0.001389091
Tree,Enqueue,10,33,0.001296784
Tree,Enqueue,1,34,0.001016999
Tree,Enqueue,2,34,0.000942762
Tree,Enqueue,3,34,0.001020568
Tree,Enqueue,4,34,0.001055792
Tree,Enqueue,5,34,0.001032092
Tree,Enqueue,6,34,0.001063868
Tree,Enqueue,7,34,0.001010437
Tree,Enqueue,8,34,0.000991214
Tree,Enqueue,9,34,0.000978753
Tree,Enqueue,10,34,0.000943378
Tree,Enqueue,1,35,0.000976882
Tree,Enqueue,2,35,0.000963251
Tree,Enqueue,3,35,0.001073277
Tree,Enqueue,4,35,0.000988498
Tree,Enqueue,5,35,0.001042657
Tree,Enqueue,6,35,0.001076018
Tree,Enqueue,7,35,0.000967268
Tree,Enqueue,8,35,0.000968951
Tree,Enqueue,9,35,0.001007597
Tree,Enqueue,10,35,0.000952876
Tree,Enqueue,1,36,0.000902169
Tree,Enqueue,2,36,0.000988071
Tree,Enqueue,3,36,0.000948147
Tree,Enqueue,4,36,0.000901383
Tree,Enqueue,5,36,0.000981422
Tree,Enqueue,6,36,0.001006245
Tree,Enqueue,7,36,0.000860875
Tree,Enqueue,8,36,0.000918388
Tree,Enqueue,9,36,0.000916529
Tree,Enqueue,10,36,0.000857633
Tree,Enqueue,1,37,0.001075568
Tree,Enqueue,2,37,0.000992461
Tree,Enqueue,3,37,0.001086993
Tree,Enqueue,4,37,0.001071563
Tree,Enqueue,5,37,0.001021755
Tree,Enqueue,6,37,0.00151703
Tree,Enqueue,7,37,0.001028362
Tree,Enqueue,8,37,0.001436299
Tree,Enqueue,9,37,0.001036938
Tree,Enqueue,10,37,0.001007757
Tree,Enqueue,1,38,0.001767097
Tree,Enqueue,2,38,0.001421563
Tree,Enqueue,3,38,0.001453421
Tree,Enqueue,4,38,0.001295745
Tree,Enqueue,5,38,0.001471225
Tree,Enqueue,6,38,0.00099164
Tree,Enqueue,7,38,0.001279267
Tree,Enqueue,8,38,0.000990856
Tree,Enqueue,9,38,0.001364283
Tree,Enqueue,10,38,0.001352468
Tree,Enqueue,1,39,0.001778286
Tree,Enqueue,2,39,0.00093096
Tree,Enqueue,3,39,0.001039752
Tree,Enqueue,4,39,0.000917895
Tree,Enqueue,5,39,0.001020348
Tree,Enqueue,6,39,0.000969901
Tree,Enqueue,7,39,0.000867064
Tree,Enqueue,8,39,0.000915793
Tree,Enqueue,9,39,0.000960128
Tree,Enqueue,10,39,0.000867641
Tree,Enqueue,1,40,0.001751351
Tree,Enqueue,2,40,0.000950928
Tree,Enqueue,3,40,0.001017114
Tree,Enqueue,4,40,0.000928427
Tree,Enqueue,5,40,0.001023669
Tree,Enqueue,6,40,0.000970145
Tree,Enqueue,7,40,0.000893179
Tree,Enqueue,8,40,0.000914126
Tree,Enqueue,9,40,0.000947239
Tree,Enqueue,10,40,0.000885815
Tree,Enqueue,1,41,0.001781397
Tree,Enqueue,2,41,0.000949414
Tree,Enqueue,3,41,0.001008651
Tree,Enqueue,4,41,0.000952837
Tree,Enqueue,5,41,0.001048264
Tree,Enqueue,6,41,0.000924551
Tree,Enqueue,7,41,0.000910159
Tree,Enqueue,8,41,0.000891688
Tree,Enqueue,9,41,0.00095968
Tree,Enqueue,10,41,0.000910372
Tree,Enqueue,1,42,0.001665008
Tree,Enqueue,2,42,0.00094346
Tree,Enqueue,3,42,0.001025248
Tree,Enqueue,4,42,0.001017678
Tree,Enqueue,5,42,0.001003317
Tree,Enqueue,6,42,0.001310336
Tree,Enqueue,7,42,0.000857773
Tree,Enqueue,8,42,0.001390801
Tree,Enqueue,9,42,0.001019944
Tree,Enqueue,10,42,0.000944433
Tree,Enqueue,1,43,0.001896602
Tree,Enqueue,2,43,0.001395886
Tree,Enqueue,3,43,0.001449343
Tree,Enqueue,4,43,0.001290866
Tree,Enqueue,5,43,0.00139185
Tree,Enqueue,6,43,0.001076544
Tree,Enqueue,7,43,0.001405695
Tree,Enqueue,8,43,0.000904042
Tree,Enqueue,9,43,0.001322103
Tree,Enqueue,10,43,0.001374541
Tree,Enqueue,1,44,0.001215178
Tree,Enqueue,2,44,0.000931609
Tree,Enqueue,3,44,0.000971815
Tree,Enqueue,4,44,0.000858286
Tree,Enqueue,5,44,0.001025672
Tree,Enqueue,6,44,0.000959089
Tree,Enqueue,7,44,0.000859352
Tree,Enqueue,8,44,0.000958677
Tree,Enqueue,9,44,0.000917621
Tree,Enqueue,10,44,0.00089638
Tree,Enqueue,1,45,0.000992965
Tree,Enqueue,2,45,0.001010757
Tree,Enqueue,3,45,0.001093958
Tree,Enqueue,4,45,0.00096774
Tree,Enqueue,5,45,0.001026959
Tree,Enqueue,6,45,0.001033387
Tree,Enqueue,7,45,0.00096602
Tree,Enqueue,8,45,0.000953351
Tree,Enqueue,9,45,0.001035471
Tree,Enqueue,10,45,0.000949419
Tree,Enqueue,1,46,0.00080612
Tree,Enqueue,2,46,0.000968864
Tree,Enqueue,3,46,0.001010946
Tree,Enqueue,4,46,0.000971776
Tree,Enqueue,5,46,0.001012466
Tree,Enqueue,6,46,0.000926577
Tree,Enqueue,7,46,0.000995117
Tree,Enqueue,8,46,0.000948313
Tree,Enqueue,9,46,0.000986393
Tree,Enqueue,10,46,0.000960564
Tree,Enqueue,1,47,0.000711939
Tree,Enqueue,2,47,0.000942082
Tree,Enqueue,3,47,0.000835792
Tree,Enqueue,4,47,0.000841648
Tree,Enqueue,5,47,0.000962775
Tree,Enqueue,6,47,0.001130412
Tree,Enqueue,7,47,0.000854257
Tree,Enqueue,8,47,0.001364342
Tree,Enqueue,9,47,0.000914131
Tree,Enqueue,10,47,0.000875555
Tree,Enqueue,1,48,0.001364591
Tree,Enqueue,2,48,0.001387127
Tree,Enqueue,3,48,0.001253936
Tree,Enqueue,4,48,0.001142336
Tree,Enqueue,5,48,0.001187025
Tree,Enqueue,6,48,0.000870666
Tree,Enqueue,7,48,0.001493482
Tree,Enqueue,8,48,0.000950729
Tree,Enqueue,9,48,0.001255853
Tree,Enqueue,10,48,0.001382555
Tree,Enqueue,1,49,0.00133963
Tree,Enqueue,2,49,0.000824029
Tree,Enqueue,3,49,0.000808829
Tree,Enqueue,4,49,0.000837812
Tree,Enqueue,5,49,0.00082048
Tree,Enqueue,6,49,0.000858466
Tree,Enqueue,7,49,0.000980906
Tree,Enqueue,8,49,0.00097407
Tree,Enqueue,9,49,0.000853253
Tree,Enqueue,10,49,0.000975398
Tree,Enqueue,1,50,0.000730338
Tree,Enqueue,2,50,0.00078823
Tree,Enqueue,3,50,0.000794725
Tree,Enqueue,4,50,0.000707608
Tree,Enqueue,5,50,0.000716732
Tree,Enqueue,6,50,0.001197514
Tree,Enqueue,7,50,0.001027387
Tree,Enqueue,8,50,0.000875775
Tree,Enqueue,9,50,0.000727685
Tree,Enqueue,10,50,0.000887027
Tree,Enqueue,1,51,0.000720203
Tree,Enqueue,2,51,0.000783857
Tree,Enqueue,3,51,0.00074297
Tree,Enqueue,4,51,0.000711478
Tree,Enqueue,5,51,0.000773283
Tree,Enqueue,6,51,0.000797059
Tree,Enqueue,7,51,0.000802385
Tree,Enqueue,8,51,0.000919856
Tree,Enqueue,9,51,0.000741784
Tree,Enqueue,10,51,0.000755231
Tree,Enqueue,1,52,0.00120687
Tree,Enqueue,2,52,0.000752507
Tree,Enqueue,3,52,0.000730183
Tree,Enqueue,4,52,0.000701713
Tree,Enqueue,5,52,0.000757566
Tree,Enqueue,6,52,0.001173941
Tree,Enqueue,7,52,0.000723533
Tree,Enqueue,8,52,0.001249178
Tree,Enqueue,9,52,0.000754302
Tree,Enqueue,10,52,0.000733799
Tree,Enqueue,1,53,0.000697907
Tree,Enqueue,2,53,0.001202042
Tree,Enqueue,3,53,0.001088171
Tree,Enqueue,4,53,0.001056295
Tree,Enqueue,5,53,0.001179121
Tree,Enqueue,6,53,0.000763672
Tree,Enqueue,7,53,0.001121726
Tree,Enqueue,8,53,0.000825154
Tree,Enqueue,9,53,0.001112813
Tree,Enqueue,10,53,0.001147407
Tree,Enqueue,1,54,0.000867258
Tree,Enqueue,2,54,0.000811898
Tree,Enqueue,3,54,0.000830061
Tree,Enqueue,4,54,0.000829964
Tree,Enqueue,5,54,0.000875433
Tree,Enqueue,6,54,0.000856636
Tree,Enqueue,7,54,0.000829381
Tree,Enqueue,8,54,0.000854797
Tree,Enqueue,9,54,0.000846955
Tree,Enqueue,10,54,0.000829819
Tree,Enqueue,1,55,0.000864163
Tree,Enqueue,2,55,0.000766128
Tree,Enqueue,3,55,0.000802696
Tree,Enqueue,4,55,0.00076603
Tree,Enqueue,5,55,0.000712715
Tree,Enqueue,6,55,0.0007829
Tree,Enqueue,7,55,0.000832096
Tree,Enqueue,8,55,0.000799265
Tree,Enqueue,9,55,0.000832933
Tree,Enqueue,10,55,0.000797924
Tree,Enqueue,1,56,0.000746604
Tree,Enqueue,2,56,0.000696585
Tree,Enqueue,3,56,0.000722561
Tree,Enqueue,4,56,0.000669236
Tree,Enqueue,5,56,0.000736319
Tree,Enqueue,6,56,0.000747814
Tree,Enqueue,7,56,0.000695736
Tree,Enqueue,8,56,0.000740342
